ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Number_Object_Number,
1,1,23,593,190,1.127843898,0.810820414,1,0.821428571,0.809293423,7.108968494,6.32455532,2,1.314897421,1,3,4.16084383,-78.5601276,18.898,0.958333333,0.732112738,0.145171644,0.070028175,0.131242528,0.043945213,0.074364711,0.086580289,0.066513819,0.040066605,0.039884114,0.042759101,0.020256617,0.105678882,0.084902263,0.04423037,0.033457382,0.041758387,0.018923125,0.043541844,0.008165986,0.094156064,0.09165622,0.067742131,0.036156721,0.042435205,0.030058862,0.016683776,0.060218842,0.029439813,0.025046836,592.4782609,189.6521739,1,
1,2,12,584,196,1.029017038,0.585027682,1,0.75,0.761733254,4.448135068,3.605551275,2,1.152368927,1,2.828427125,3.607496808,-55.27802261,14.07,1.090909091,0.969620884,0.148709414,0.025766149,0.138887436,0.089860118,0.10911432,0.102876828,0.082262321,0.136137908,0.056688661,0.156606247,0.055201179,0.149905868,0.038426322,0.203558959,0.117510922,0.126943859,0.182901506,0.062885032,0.131375105,0.165722653,0.07093592,0.20313568,0.22095877,0.088242631,0.229420162,0.157545518,0.03482756,0.277864259,0.009979488,584.0833333,196.3333333,2,
1,3,14,592,197,1.110548423,0.811357891,1,0.933333333,0.80015246,5.530730282,4.472135955,2,1.172443826,1,2,3.232986823,82.83864001,14.828,1,0.891267681,0.063661977,1.41E-16,0.222361727,0.063661977,0.063661977,0.157881704,0.14425304,0.061168527,0.063661977,0.063661977,0.063661977,0.244461993,0.089706932,0.061168527,0.115762615,0.063661977,0.063661977,0.063661977,0.063661977,0.157881704,0.07932004,0.152250013,0.219026123,0.107551749,0.063661977,0.063661977,0.063661977,0.063661977,0.063661977,592.0714286,197.8571429,3,
1,4,18,574,200,1.181868018,0.78174891,1,0.6,0.808533808,6.340788053,5.385164807,2,1.170614878,1,3.130495168,3.954073138,-30.82985678,16.726,1.028571429,0.774480882,0.202192415,0.040000009,0.107354858,0.020578328,0.061040959,0.140931823,0.038929854,0.078376282,0.052106696,0.07431934,0.072267389,0.109654408,0.064852341,0.09288586,0.06745551,0.066169836,0.102032773,0.099798602,0.047908472,0.146551727,0.095863686,0.075387754,0.105043707,0.023059742,0.052584439,0.092600402,0.14206214,0.061652611,0.076292127,574.0555556,200,4,
1,5,14,552,204,1.048724078,0.472542845,1,0.7,0.733789638,4.676421604,4.123105626,2,1.160188621,1,3,4.121366362,81.09055554,15.484,0.933333333,0.90624697,0.015267222,0.031985187,0.122265721,0.015391344,0.130585526,0.079118542,0.106166671,0.096936074,0.025982781,0.107717384,0.095132734,0.175017806,0.100094718,0.108690579,0.021671911,0.076495299,0.130319072,0.178428181,0.089591021,0.135819781,0.123062333,0.063613036,0.020832693,0.123008663,0.094019245,0.112625991,0.1779025,0.181263793,0.110821312,552.2142857,203.7857143,5,
1,6,15,569,204,0.982969435,0.485259414,1,0.9375,0.857306208,4.702255148,4.242640687,2,1.227614237,1,3,4.11151192,-45,14.828,0.967741935,1.061032954,0.07073553,0.055016524,0.07073553,0.07073553,0.07073553,0.055016524,0.07073553,0.166796127,0.07073553,0.07073553,0.07073553,0.117116303,0.07073553,0.27857573,0.07073553,0.07073553,0.07073553,0.07073553,0.07073553,0.315835598,0.07073553,0.234415887,0.07073553,0.166796127,0.07073553,0.07073553,0.07073553,0.07073553,0.07073553,569.4,203.4,6,
1,7,14,589,204,0.97316099,0.201411096,1,0.875,0.943389164,4.293312161,3.605551275,2,1.202030509,1,3,4.205328454,90,13.656,0.933333333,1.234062943,0.077310343,0.257661494,0.010848905,0.103001165,0.167228219,0.287704615,0.061254587,0.066053141,0.108929816,0.274602678,0.10596549,0.298104157,0.197141936,0.11527764,0.160258227,0.029546697,0.338265244,0.094600722,0.159051297,0.304603427,0.235130664,0.098681037,0.193559516,0.034621458,0.073087586,0.315685292,0.005301063,0.338867777,0.155835559,588.7142857,204.5,7,
1,8,17,542,206,1.020554015,0.475124435,1,0.68,0.748149128,5.078221158,4.472135955,2.236067977,1.228995425,1,3.535533906,4.468421333,5.003989901,16.898,0.85,1.082253613,0.120790109,0.14005635,0.076394373,0.120790109,0.072474065,0.226636639,0.076394373,0.136658408,0.120790109,0.072474065,0.004831604,0.262287346,0.076394373,0.127612907,0.119175221,0.120790109,0.072474065,0.004831604,0.080204632,0.169595507,0.076394373,0.245303937,0.119175221,0.124077674,0.120790109,0.072474065,0.004831604,0.080204632,0.123495807,541.8235294,206.1764706,8,
1,9,6,593,206,0.959931089,0.781938479,1,1,0.753982237,3.352821358,2.236067977,1,1,1,1,2.09,0,10,1,1.527887454,7.07E-17,0.713014145,0.509295818,6.32E-17,5.70E-17,1.038963469,0.835245141,0.264833825,1.41E-17,1.17E-16,5.65E-17,1.20193813,0.346321156,0.362618622,0.957476138,5.65E-17,9.48E-17,5.65E-17,8.87E-16,0.810798942,0.789612236,0.127935109,0.931400192,0.858061594,5.65E-17,5.10E-17,6.32E-17,8.80E-16,2.83E-16,594,206.5,9,
1,10,23,558,207,1.035922555,0.591848229,1,0.766666667,1.012201761,6.153304128,5.830951895,2.828427125,1.350915992,1,4,4.959867246,-52.08228263,16.898,0.901960784,0.861309104,0.127479354,0.055070915,0.100681923,0.063694319,0.039884334,0.052738499,0.100681923,0.047687926,0.011153728,0.045674743,0.039186832,0.109570159,0.100681923,0.044977585,0.03893912,0.012464974,0.071197543,0.04760403,0.037138418,0.092410183,0.100681923,0.108498262,0.03893912,0.047961704,0.020061702,0.056310733,0.050180785,0.039642903,0.041609723,557.826087,207.2173913,10,
1,11,13,579,208,1.000962612,0.503081404,1,0.8125,0.70318452,4.445760398,3.605551275,2,1.185708736,1,3,3.842199655,-76.22359421,15.242,0.928571429,1.057768237,0.092772411,0.081366787,0.162733575,0.06708159,0.044245304,0.111409909,0.090630083,0.151467404,0.061152939,0.151619764,0.064139222,0.121809451,0.045257266,0.200691903,0.164967551,0.140536057,0.215282329,0.052774454,0.108138259,0.12830872,0.083245994,0.184095301,0.19826884,0.058907332,0.24317034,0.192702377,0.036525205,0.28795474,0.026282211,579.1538462,208.4615385,11,
1,12,6,594,209,1.163552835,0.808792861,1,0.666666667,1.109930777,3.737355007,2.828427125,1,1,1,1.414213562,2.197914644,-45,8.242,1.333333333,0.954929659,0.318309886,0.318309886,0.159154943,0.079577472,0.079577472,0.477464829,0.159154943,0.397887358,0.079577472,0.27852115,0.119366207,0.318309886,0.159154943,0.636619772,0.159154943,0.218838047,0.139260575,0.258626783,0.179049311,0.75598598,0.159154943,0.397887358,0.159154943,0.497359197,0.218838047,0.079577472,0.079577472,0.089524655,0.169102127,593.6666667,208.6666667,12,
1,13,24,547,208,1.013563602,0.57293225,1,0.8,0.882732641,6.175349142,5.385164807,2.236067977,1.338707925,1,4,5.061333022,71.97685231,18.484,0.888888889,1.053715485,0.023059937,0.072670033,0.112645063,0.026575822,0.058112747,0.100234529,0.13190705,0.026784619,0.040923671,0.045968974,0.072715795,0.117818776,0.142431432,0.042092707,0.023943252,0.054895503,0.044198482,0.044865767,0.066213841,0.106696835,0.095123712,0.050932461,0.066814682,0.064705112,0.060536757,0.046355423,0.030048198,0.039230384,0.044998779,547.0416667,208.5416667,13,
1,14,7,591,211,1.245646067,0.779571568,1,0.583333333,0.867459011,4.094416128,3.16227766,1,1,1,1.788854382,2.564386692,-56.59929526,10.07,0.875,0.891267681,0.284705017,0.2801127,0.178253536,0.193599412,0.137132096,0.524574692,0.096766205,0.275632101,0.284705017,0.17082301,0.011388201,0.646805689,0.218997202,0.316270653,0.237331851,0.236797911,0.112913077,0.007743976,0.160087482,0.353451298,0.108174432,0.245701616,0.243850838,0.450148777,0.217400979,0.18999748,0.033145542,0.162418606,0.246927202,591,209.4285714,14,
1,15,4,535,209,0.785398163,0,1,1,0.785398163,2.09,1.414213562,1,1,1,1,2.09,0,8,1,2.546479089,1.41E-16,2.546479089,1.56E-16,1.41E-16,2.83E-16,2.546479089,1.56E-16,2.546479089,1.41E-16,2.83E-16,1.41E-15,2.546479089,1.56E-16,2.546479089,4.68E-16,1.41E-16,2.83E-16,1.41E-15,0,2.546479089,1.56E-16,2.546479089,4.68E-16,2.546479089,1.41E-16,2.83E-16,1.41E-15,0,1.70E-15,535.5,209.5,15,
1,16,13,554,209,0.97236368,0.518323926,1,0.8125,1.048203719,4.402870669,3.605551275,2,1.172510822,1,2.828427125,3.765266182,-45,12.484,0.896551724,1.224268793,0.079686134,0.243516369,0.120922316,0.136268005,0.090059477,0.260398605,0.190561541,0.012355027,0.189988824,0.147939982,0.17650992,0.243188589,0.270436871,0.056282127,0.056143601,0.106014501,0.0812195,0.182573432,0.107829722,0.228150861,0.291636902,0.134570758,0.00947126,0.099975555,0.126503384,0.151962934,0.051516274,0.408082294,0.358343277,553.6153846,209.3846154,16,
1,17,19,563,210,1.038800428,0.616252534,1,0.76,0.644856444,5.660474911,5,2.236067977,1.266552374,1,3.577708764,4.457899152,-24.44685378,19.242,0.88372093,0.967662054,0.127629166,0.038706482,0.099488823,0.075097771,0.036671562,0.113022928,0.026412079,0.046863718,0.071614199,0.011812291,0.061441052,0.161133048,0.075563815,0.11096302,0.150228622,0.10194815,0.019622961,0.089339542,0.098061027,0.214474003,0.103387691,0.102465152,0.206209494,0.1088429,0.106662125,0.036368694,0.0569791,0.113120348,0.051216216,562.8421053,210.2105263,17,
1,18,18,568,210,1.008412457,0.607599413,1,0.9,0.922827959,5.415,4.472135955,2,1.268245951,1,3,4.300829288,0,15.656,0.947368421,1.14591559,0.17082301,0.229183118,0.127323954,0.136658408,0.068329204,0.351414114,0.086580289,0.015278875,0.102493806,0.022776401,0.050108083,0.412529612,0.05602254,0.064171273,0.086580289,0.086550325,0.002733168,0.101127222,0.097482998,0.322893549,0.049503553,0.220626948,0.138732181,0.236924414,0.093929879,0.000546634,0.114246429,0.149959827,0.04209079,568,210.3333333,18,
1,19,6,592,211,1.221730476,0.906591195,1,0.75,1.286344414,4.085,3.16227766,1,1,1,1,1.723910679,71.56505118,7.656,1,0.763943727,1.41E-17,0.050929582,0.254647909,7.07E-18,3.16E-17,0.275019742,0.254647909,0.249710809,2.00E-17,1.41E-17,4.42E-17,0.437994403,0.254647909,0.286142678,0.254647909,1.58E-17,5.65E-17,7.86E-17,2.91E-16,0.046855215,0.254647909,0.25913772,0.254647909,0.253961186,7.07E-18,2.00E-17,7.07E-18,2.91E-16,1.41E-16,592.5,211.5,19,
1,20,18,525,214,1.293913847,0.861091835,1,0.6,0.561548956,6.961417526,5.830951895,2,1.147603014,1,2.773500981,3.539528966,-29.53864804,20.07,0.947368421,0.674067994,0.082245788,0.066085097,0.16625215,0.027378218,0.03366302,0.070749928,0.039241576,0.0623191,0.00404841,0.003495375,0.028468501,0.045504963,0.058549496,0.076211622,0.063489058,0.005633745,0.028934158,0.024032228,0.020541522,0.037958017,0.081626617,0.100879134,0.086557609,0.073459631,0.033324456,0.011095591,0.018692475,0.022763205,0.015869577,523.7222222,214.7777778,20,
1,21,18,557,215,1.01810873,0.688544338,1,0.9,0.922827959,5.623736978,5,2,1.268245951,1,3,4.078301699,-23.10943762,15.656,0.947368421,0.916732472,1.26E-17,0.061115498,0.13543822,6.32E-18,3.02E-17,0.014178796,0.108395794,0.082059158,1.70E-17,3.95E-17,1.92E-17,0.056226258,0.100599732,0.106070185,0.083645802,8.48E-18,1.15E-17,4.94E-17,4.70E-17,0.131408425,0.10992516,0.127845676,0.150027991,0.096432108,1.13E-17,3.45E-17,3.04E-17,5.30E-17,1.52E-16,557,214.5,21,
1,22,18,541,215,1.019186094,0.426526944,1,0.72,0.894947139,5.155896682,4.472135955,2,1.23570226,1,3.794733192,4.663378912,87.02656847,15.898,0.857142857,1.14591559,0.145171644,0.229183118,0.050929582,0.111871322,0.074241985,0.351414114,0.010185916,0.123182225,0.079309641,0.090031632,0.098400908,0.412529612,0.020371833,0.138052051,0.032594932,0.064682574,0.106634918,0.090656372,0.075158674,0.322893549,0.026890819,0.252223446,0.019556959,0.246614056,0.071382768,0.105072,0.093185426,0.106278447,0.067648381,540.7222222,215.0555556,22,
1,23,6,499,215,1.192641656,0.863304381,1,0.666666667,0.882732641,3.91513416,2.828427125,1,1,1,1.341640786,1.975904038,-53.13010235,9.242,1.016949153,0.954929659,0.11253954,0.159154943,0.328106321,0.05626977,0.05626977,0.238732415,0.328106321,0.198943679,0.05626977,0.084404655,0.028134885,0.159154943,0.318930979,0.557042301,0.318930979,0.042202327,0.014067442,0.070337212,0.014067442,0.65651414,0.323856846,0.198943679,0.323856846,0.348151438,0.042202327,0.05626977,0.05626977,0.049236049,0.007033721,497.8333333,216,23,
1,24,15,534,217,1.020203125,0.646820558,1,0.75,0.975880204,5.057165656,4.123105626,2,1.177123617,1,3,3.856808076,-80.53767779,13.898,0.857142857,1.123446657,0.06549504,0.171821253,0.171368794,0.019263247,0.050084442,0.234018992,0.258398488,0.113949351,0.021529511,0.008838431,0.038299868,0.265117862,0.362243721,0.150050651,0.094705596,0.032354257,0.033100791,0.024782267,0.029288134,0.254758746,0.30527114,0.232354351,0.04429172,0.107491126,0.013298816,0.019277362,0.029553185,0.032733797,0.022396808,533.6,217.0666667,24,
1,25,29,546,217,1.351494121,0.833000093,1,0.644444444,0.66079039,8.832566195,8.062257748,2.236067977,1.280310007,1,4,4.886819055,-3.585188589,23.484,0.852941176,0.534565918,0.149587499,0.09456394,0.111898812,0.038406663,0.024913971,0.065404606,0.011054045,0.028368891,0.043465396,0.048117587,0.022754545,0.030270712,0.031600496,0.02242528,0.036551948,0.047514953,0.006941623,0.022027806,0.023096654,0.054182779,0.043186703,0.026335761,0.016616256,0.015080341,0.035629496,0.010228212,0.021494289,0.034871701,0.011723477,546.1034483,216.6896552,25,
1,26,20,526,218,1.041437965,0.610640783,1,0.666666667,0.703733411,5.79975827,5.385164807,2.236067977,1.273935433,1,4,4.592873339,-81.54394658,18.898,0.85106383,0.878096238,0.14026812,0.030279181,0.097082438,0.081809841,0.038374688,0.082484664,0.101251079,0.052429279,0.041551467,0.067986993,0.028898257,0.146643404,0.131268339,0.065737079,0.07895329,0.022166314,0.047832692,0.04737035,0.027226546,0.146117004,0.120653434,0.038755631,0.052750058,0.104338996,0.022335996,0.023808784,0.063707409,0.036962459,0.027577525,525.75,218.15,26,
1,27,21,522,221,1.000044827,0.539992332,1,0.84,0.905653597,5.683332522,5,2.236067977,1.308509936,1,4,4.783490122,-36.13618527,17.07,0.913043478,1.048130793,0.069875386,0.059813331,0.098144451,0.079271785,0.013079143,0.07562641,0.111139478,0.072615996,0.081092833,0.023084001,0.077534438,0.088903157,0.140368439,0.091526267,0.026675299,0.041903623,0.01107015,0.017543658,0.05724449,0.108190411,0.170482292,0.114407481,0.069220656,0.021758064,0.0368131,0.079205123,0.043342708,0.145606935,0.133058938,521.952381,221.1904762,27,
1,28,25,517,222,1.003701154,0.459832577,1,0.833333333,0.736304446,6.062446631,5.656854249,2.828427125,1.395716889,1,4,5.383486746,-23.58053974,20.656,0.925925926,0.987858267,0.032318894,0.00626779,0.058863358,0.030612571,0.028135285,0.012496113,0.072392831,0.066897754,0.049172368,0.024992744,0.04373609,0.055536129,0.094167893,0.04951275,0.049336696,0.066757788,0.042401188,0.071446151,0.102174614,0.122906318,0.11763896,0.016340515,0.070850444,0.089082659,0.043058333,0.03605305,0.075316989,0.092248075,0.038464883,516.8,221.92,28,
1,29,19,530,224,1.053457225,0.703990984,1,0.76,0.878695199,5.914101504,5,2.236067977,1.257522222,1,3.535533906,4.200247579,-40.0734599,16.484,0.95,0.948308813,0.083206276,0.013655647,0.163589679,0.082211598,0.043474478,0.093522431,0.106087317,0.043642335,0.074270264,0.011800221,0.043221955,0.133466813,0.099364915,0.115335063,0.041587568,0.034927533,0.03457448,0.050031929,0.086408943,0.130829305,0.145192789,0.143063871,0.050042592,0.023364048,0.037361334,0.086104953,0.019358824,0.099821963,0.109087513,530,224.1578947,29,
1,30,9,526,226,1.120458285,0.780393723,1,0.75,0.894880844,4.396812977,3.605551275,1.414213562,1.046023729,1,2,2.749276339,-60.48187827,11.242,1.2,0.881473531,0.21900386,0.097941503,0.175882109,0.065312908,0.093096208,0.255575166,0.162643111,0.179787762,0.059055998,0.104808705,0.052090045,0.295875174,0.146842334,0.243835741,0.226634766,0.113134743,0.130254504,0.167620491,0.082362894,0.327588456,0.119514956,0.261759423,0.384210382,0.097884677,0.098999691,0.097680438,0.085065343,0.142314919,0.109087602,526.2222222,225.8888889,30,
1,31,21,520,228,1.100456384,0.727118934,1,0.7,0.772391061,6.417401199,5.830951895,2,1.277544149,1,3.638034376,4.405619802,67.43162808,18.484,0.875,0.78641266,0.244554548,0.046259568,0.048311978,0.066996659,0.041812955,0.183094594,0.036089217,0.066428352,0.055218678,0.039211626,0.043582552,0.157849629,0.053883199,0.111070527,0.038115629,0.081930222,0.056571448,0.06226776,0.036490665,0.150302683,0.037355789,0.145374966,0.034348458,0.075412235,0.064928623,0.088982435,0.098481132,0.069005856,0.027589466,519.3333333,227.1428571,31,
1,32,15,523,229,1.206371579,0.820231373,1,0.625,0.745789282,5.990010474,5.385164807,2,1.149509379,1,2.828427125,3.426477076,-34.48124449,15.898,0.909090909,0.658572178,0.100846037,0.104463173,0.137703708,0.014729442,0.036965796,0.088488295,0.064741388,0.08352357,0.036241422,0.036547965,0.022492133,0.106158951,0.104736675,0.058545278,0.061425477,0.011482441,0.011367968,0.015897537,0.02658556,0.078076995,0.117312391,0.119134361,0.091575256,0.084846076,0.019152403,0.032880605,0.020060579,0.009031687,0.018501752,522.6,229.6,32,
1,33,6,530,233,1.192641656,0.863304381,1,0.666666667,0.882732641,3.91513416,2.828427125,1,1,1,1.341640786,1.975904038,-36.86989765,9.242,0.923076923,0.954929659,0.11253954,0.159154943,0.328106321,0.05626977,0.05626977,0.238732415,0.328106321,0.198943679,0.05626977,0.084404655,0.028134885,0.159154943,0.318930979,0.557042301,0.318930979,0.042202327,0.014067442,0.070337212,0.014067442,0.65651414,0.323856846,0.198943679,0.323856846,0.348151438,0.042202327,0.05626977,0.05626977,0.049236049,0.007033721,530,232.1666667,33,
1,34,21,517,232,1.040752215,0.654200928,1,0.7,0.839861491,6.041342939,5.385164807,2.236067977,1.311581132,1,3.535533906,4.569193296,-58.88554998,17.726,0.954545455,0.817507597,0.157584681,0.093115747,0.037524372,0.081143475,0.065446595,0.017873492,0.060176215,0.05826725,0.043916814,0.071710039,0.038647708,0.075388639,0.087753639,0.074789961,0.016384277,0.062246335,0.072060619,0.054338228,0.026549166,0.054016626,0.088902629,0.060205647,0.059455658,0.020053497,0.077640752,0.07424952,0.089245965,0.005712072,0.016508812,517.2380952,232.1904762,34,
1,35,21,506,233,0.994617175,0.341054379,1,0.84,0.905653597,5.39834119,5,2.236067977,1.308509936,1,4,5.074675916,69.69935268,17.07,0.913043478,0.961969924,0.037487924,0.031664595,0.040497164,0.034126452,0.070811174,0.018872844,0.02870962,0.025176093,0.036418075,0.074749159,0.106934464,0.000272908,0.064482294,0.045707778,0.057158905,0.057159048,0.04855043,0.065554887,0.022414593,0.025161883,0.092192268,0.075053298,0.084414938,0.064003094,0.113847817,0.016471012,0.004143196,0.079450994,0.063974179,505.8095238,232.8571429,35,
1,36,12,527,234,1.334449657,0.896396389,1,0.6,0.761733254,5.937779802,5,1.414213562,1.069035594,1,2.121320344,2.631940664,-38.42556615,14.07,1.043478261,0.611154981,0.045552803,0.10593353,0.167990436,0.028567092,0.036849937,0.102674037,0.054378859,0.103375279,0.022344177,0.037887666,0.015751313,0.108410745,0.082734774,0.103157478,0.086667541,0.027279295,0.016625418,0.012057177,0.01461776,0.094058544,0.129350621,0.104345021,0.124995633,0.084548987,0.014751931,0.00331951,0.02986216,0.03155723,0.008571555,526.1666667,234.5833333,36,
1,38,27,513,236,1.035546062,0.500855059,1,0.642857143,0.633646323,6.465413398,6,2.828427125,1.397087013,1,4.74341649,5.596016835,-28.02047009,23.14,0.857142857,0.876288393,0.011560171,0.084853265,0.043982301,0.030635732,0.069140965,0.023165548,0.041603848,0.027719251,0.044160291,0.025452205,0.0511873,0.038574855,0.063971653,0.061449749,0.024199326,0.024895302,0.01676479,0.073843399,0.063483771,0.080019235,0.091991384,0.075072801,0.034328871,0.029911806,0.020317595,0.044761417,0.0640696,0.081517734,0.057709184,512.962963,235.7407407,38,
1,40,25,508,238,0.994854429,0.494844833,1,0.833333333,0.980710591,6.093247445,5.385164807,2.828427125,1.388853974,1,4,5.294918406,-79.12961047,17.898,0.909090909,1.097620297,0.043904812,0.104463173,0.085762806,0.043904812,0.043904812,0.112816051,0.122465308,0.049288198,0.043904812,0.043904812,0.043904812,0.111807945,0.144087617,0.046341564,0.052049055,0.043904812,0.043904812,0.043904812,0.043904812,0.08964352,0.103109631,0.044556496,0.067724561,0.049091551,0.043904812,0.043904812,0.043904812,0.043904812,0.043904812,508.04,237.6,40,
1,41,27,498,241,1.002347298,0.367011169,1,0.75,0.967572664,6.161468584,5.385164807,2.828427125,1.408218979,1,4.91934955,5.731499957,63.08681452,18.726,0.885245902,1.100078967,0.028462301,0.114408213,0.044003159,0.027997677,0.095118482,0.134684868,0.030250341,0.070320615,0.034755582,0.141987912,0.025771081,0.143651656,0.021730905,0.048633644,0.060273261,0.047985645,0.190786154,0.05378824,0.029539095,0.126695766,0.07081317,0.007559661,0.107822723,0.063016636,0.045778233,0.193624135,0.02676652,0.027898042,0.069282424,498.2962963,241.4444444,41,
1,42,11,507,242,1.085749527,0.742547857,1,0.733333333,0.809191615,4.679982152,4.123105626,2,1.128564869,1,2,3.134619347,75.2862718,13.07,0.916666667,0.823860882,0.163485502,0.022028366,0.116313109,0.009616794,0.009616794,0.127246207,0.116313109,0.129506297,0.065809043,0.035638708,0.059774976,0.153588779,0.214210381,0.154503073,0.160232772,0.039720577,0.0128113,0.013521191,0.024812882,0.102740155,0.199965122,0.167353999,0.151018845,0.148476875,0.00208987,0.035266799,0.079948125,0.010608553,0.028815149,506.9090909,242,42,
1,46,30,505,246,1.051153631,0.626243524,1,0.714285714,0.6506972,7.154636027,6.403124237,2.236067977,1.386704205,1,4.74341649,5.577951045,-20.45073677,24.07,0.869565217,0.852138856,0.067858634,0.097268533,0.06389005,0.060892107,0.040460867,0.037057344,0.022766084,0.021184991,0.04781957,0.019365484,0.017197034,8.46E-05,0.015071038,0.041506936,0.058812464,0.018643119,0.035261461,0.035945397,0.045070292,0.020501592,0.029715435,0.04961144,0.030335834,0.031870814,0.010871143,0.044117247,0.070246594,0.049971322,0.016336503,503.7666667,246.4,46,
1,47,20,498,246,1.028871594,0.573437482,1,0.8,0.769703665,5.688988707,5,2,1.291421356,1,4,4.660700149,62.69271536,18.07,0.952380952,0.958674481,0.062389708,0.00496255,0.093577766,0.043206557,0.090099028,0.055721743,0.056075366,0.099768969,0.031187705,0.102604111,0.010192895,0.120864371,0.07320125,0.115755475,0.034801264,0.01337387,0.105755923,0.038434154,0.11052031,0.169351393,0.068837504,0.120075307,0.079227991,0.028353705,0.053413531,0.106549081,0.056000224,0.151936467,0.045857049,498.45,246.85,47,
1,49,27,494,248,1.071937015,0.679050089,1,0.771428571,0.822371881,7.01015281,6.32455532,2.828427125,1.397087013,1,4,5.14609668,-75.5380791,20.312,0.964285714,0.836208674,0.106046128,0.059765064,0.125690379,0.059249641,0.055507244,0.056773418,0.056804325,0.004523359,0.029352364,0.028920727,0.058037156,0.103622543,0.045740033,0.010973445,0.022331641,0.00907253,0.036902863,0.087091288,0.043440927,0.089521509,0.063479249,0.0295509,0.025301404,0.048700317,0.005647826,0.062358622,0.108044268,0.077366969,0.038697218,493.7037037,248.4814815,49,
1,50,8,477,251,0.981747704,0.570343016,1,0.666666667,0.785635425,3.550441361,3,1.414213562,1.103553391,1,2,2.916356057,90,11.312,0.888888889,1.131768484,6.48E-17,0.125752054,0.125752054,7.85E-18,5.30E-17,0.125752054,0.349311261,0.237531657,2.36E-17,4.78E-17,8.78E-17,0.187851833,0.498350732,0.349311261,0.374151172,1.85E-17,6.71E-17,9.19E-17,1.37E-16,0.386571128,0.040192357,0.305151417,0.048472328,0.237531657,1.57E-17,4.44E-17,9.17E-17,2.22E-16,1.56E-16,477,251.5,50,
1,52,21,497,255,0.994617175,0.341054379,1,0.84,0.905653597,5.39834119,5,2.236067977,1.308509936,1,4,5.074675916,20.30064732,17.07,0.933333333,1.063229916,0.067033449,0.069595397,0.031434139,0.078683464,0.085809676,0.082387148,0.04055607,0.081419611,0.081607037,0.09044521,0.05555272,0.1015329,0.084279175,0.11542328,0.106221937,0.055097148,0.066360819,0.05403677,0.021505029,0.126421875,0.111666723,0.149038558,0.138422554,0.051936637,0.046709808,0.030023922,0.097411092,0.08550606,0.098132351,497.1428571,255.1904762,52,
1,54,13,492,259,1.229754066,0.782757493,1,0.52,0.753327157,5.514593777,4.472135955,1.414213562,1.095587745,1,2.683281573,3.43187977,35.03373172,14.726,1.04,0.744845134,0.106576311,0.032085637,0.144825779,0.0506658,0.072043924,0.138014074,0.063577975,0.035066552,0.042084224,0.115901251,0.150726758,0.167798712,0.075018846,0.04873414,0.01780981,0.067502362,0.126257854,0.195856967,0.069974365,0.201118178,0.091106429,0.063582002,0.045916643,0.107073463,0.032413774,0.093200305,0.203642866,0.098797149,0.058633944,491.6153846,258,54,
1,55,20,495,261,1.017090622,0.563243224,1,0.666666667,0.917136458,5.637450273,5.099019514,2.236067977,1.297870866,1,3.535533906,4.65817529,-63.98801715,16.554,0.888888889,0.979415034,0.154859114,0.045203771,0.069459696,0.118984867,0.039783752,0.151838307,0.046525551,0.122121213,0.096685684,0.082591828,0.082102395,0.256511339,0.045333915,0.196663311,0.034468031,0.101894342,0.08723672,0.118806227,0.02752122,0.292888338,0.046737613,0.255690736,0.071530713,0.054745981,0.121728692,0.066290259,0.107507194,0.047242946,0.034711077,494.85,260.7,55,
1,56,13,502,262,1.052440689,0.738249452,1,0.8125,0.80539931,4.990456421,4.242640687,2,1.14064824,1,2.683281573,3.366201565,-50.73476517,14.242,0.928571429,0.919561893,0.052723151,0.02357851,0.168016992,0.017574384,0.02929064,0.018338841,0.125536582,0.104301002,0.030592446,0.035799671,0.016272578,0.057927451,0.130995927,0.200714919,0.130188467,0.00788316,0.005424193,0.034353219,0.009040321,0.221801869,0.154816222,0.165693388,0.170832072,0.101806763,0.024951286,0.025915587,0.016272578,0.027120963,0.0050224,502.3846154,261.4615385,56,
